"ref_area.label","source.label","indicator.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2019",459.176,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2019",0.668,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",231.468,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2019",497.918,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2019",67.666,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",32.543,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2019",207.137,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2019",14.947,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",198.925,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2019",290.781,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2019",52.719,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",1.207,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2018",455.732,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2018",1.286,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",210.281,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2018",478.222,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2018",73.04,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",26.818,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2018",198.33,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2018",17.178,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",183.463,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2018",279.892,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2018",55.862,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2017",0.725,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2017",452.545,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2017",0.509,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2017",207.768,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2017",446.686,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2017",77.782,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2017",26.035,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2017",183.486,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2017",21.446,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2017",181.698,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2017",263.199,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2017",56.336,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2016",0.318,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2016",458.644,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2016",1.774,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2016",204.201,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2016",411.363,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Albania","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2016",70,,,,"Repository: ILO-STATISTICS - Micro data processing"
